mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.39450297355651853,0.04050452026321648,0.0556910514831543,0.005486164947562192,,2,200,"{'clf__max_depth': None, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.840909090909091,0.8474671669793621,0.8983352038907595,0.8816872427983539,0.9138608305274972,0.8764519070210127,0.028316503714099064,4
0.40271601676940916,0.052767206610191936,0.045906782150268555,0.013564132193257425,,5,200,"{'clf__max_depth': None, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.8422025129342203,0.8487804878048781,0.8976805087916199,0.8838383838383838,0.9195660306771418,0.8784135848092488,0.029269536277733387,3
0.3969732284545898,0.060920849951156125,0.15465774536132812,0.007014455187759404,8,2,200,"{'clf__max_depth': 8, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.8514412416851441,0.8557223264540338,0.898989898989899,0.8817807706696595,0.9221848110736999,0.8820238097744874,0.026562660907456334,1
0.424000883102417,0.0607616897743774,0.09414286613464355,0.02324164261893847,8,5,200,"{'clf__max_depth': 8, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.8534737620103474,0.8585365853658536,0.8991769547325102,0.879536101758324,0.9180695847362514,0.8817585977206572,0.024356191066369454,2
