mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8285536289215087,0.10135968156301814,0.03592243194580078,0.03989860829701712,0.05,3,150,"{'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__n_estimators': 150}",0.8532889874353289,0.8589118198874296,0.8825289936401047,0.8681257014590348,0.8928170594837261,0.8711345123811249,0.014675673528455968,1
0.8093220710754394,0.0103306031333416,0.008832502365112304,0.0035854446613853394,0.1,3,150,"{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 150}",0.8407243163340724,0.8459662288930582,0.870183314627759,0.8666292555181444,0.8866442199775533,0.8620294670701174,0.01676583677048369,2
